source_standard_node_id,source_srandard_node_id,source_node_id,source,predicate,target_standard_node_id,target_srandard_node_id,target_node_id,target,provenance
IARC_N_Nitrosodi_n_butylamine,IARC_N_Nitrosodi_n_butylamine,IARC_N_Nitrosodi_n_butylamine,IARC_N_Nitrosodi_n_butylamine,HAS_AGENT_CLASS,Nitrosamine,Nitrosamine,Nitrosamine,Nitrosamine,carcinogen_class_source:rules
IARC_N_Nitrosodi_n_butylamine,IARC_N_Nitrosodi_n_butylamine,IARC_N_Nitrosodi_n_butylamine,IARC_N_Nitrosodi_n_butylamine,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_N_Nitrosodi_n_butylamine,IARC_N_Nitrosodi_n_butylamine,IARC_N_Nitrosodi_n_butylamine,IARC_N_Nitrosodi_n_butylamine,SAME_AS,PubChem:13542,PubChem:13542,PubChem:13542,PubChem:13542,PubChem PUG-REST
IARC_N_Nitrosodi_n_butylamine,IARC_N_Nitrosodi_n_butylamine,IARC_N_Nitrosodi_n_butylamine,IARC_N_Nitrosodi_n_butylamine,HAS_CHEMONT_CLASS,Organonitrogen compounds,Organonitrogen compounds,Organonitrogen compounds,Organonitrogen compounds,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0000278
IARC_N_Nitrosodi_n_butylamine,IARC_N_Nitrosodi_n_butylamine,IARC_N_Nitrosodi_n_butylamine,IARC_N_Nitrosodi_n_butylamine,HAS_CHEMONT_SUPERCLASS,Organic nitrogen compounds,Organic nitrogen compounds,Organic nitrogen compounds,Organic nitrogen compounds,http://classyfire.wishartlab.com/entities/YGJHZCLPZAZIHH-UHFFFAOYSA-N.json
IARC_N_Nitrosodi_n_butylamine,IARC_N_Nitrosodi_n_butylamine,IARC_N_Nitrosodi_n_butylamine,IARC_N_Nitrosodi_n_butylamine,HAS_CHEMONT_DIRECT_PARENT,Organic N-nitroso compounds,Organic N-nitroso compounds,Organic N-nitroso compounds,Organic N-nitroso compounds,http://classyfire.wishartlab.com/entities/YGJHZCLPZAZIHH-UHFFFAOYSA-N.json
IARC_N_Nitrosodi_n_propylamine,IARC_N_Nitrosodi_n_propylamine,IARC_N_Nitrosodi_n_propylamine,IARC_N_Nitrosodi_n_propylamine,HAS_IARC_CLASS,Group 2B,Group 2B,Group 2B,Group 2B,https://monographs.iarc.who.int/list-of-classifications
IARC_N_Nitrosodi_n_propylamine,IARC_N_Nitrosodi_n_propylamine,IARC_N_Nitrosodi_n_propylamine,IARC_N_Nitrosodi_n_propylamine,HAS_AGENT_CLASS,Nitrosamine,Nitrosamine,Nitrosamine,Nitrosamine,carcinogen_class_source:rules
IARC_N_Nitrosodi_n_propylamine,IARC_N_Nitrosodi_n_propylamine,IARC_N_Nitrosodi_n_propylamine,IARC_N_Nitrosodi_n_propylamine,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_N_Nitrosodi_n_propylamine,IARC_N_Nitrosodi_n_propylamine,IARC_N_Nitrosodi_n_propylamine,IARC_N_Nitrosodi_n_propylamine,SAME_AS,PubChem:12130,PubChem:12130,PubChem:12130,PubChem:12130,PubChem PUG-REST
IARC_N_Nitrosodi_n_propylamine,IARC_N_Nitrosodi_n_propylamine,IARC_N_Nitrosodi_n_propylamine,IARC_N_Nitrosodi_n_propylamine,HAS_CHEMONT_CLASS,Organonitrogen compounds,Organonitrogen compounds,Organonitrogen compounds,Organonitrogen compounds,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0000278
IARC_N_Nitrosodi_n_propylamine,IARC_N_Nitrosodi_n_propylamine,IARC_N_Nitrosodi_n_propylamine,IARC_N_Nitrosodi_n_propylamine,HAS_CHEMONT_SUPERCLASS,Organic nitrogen compounds,Organic nitrogen compounds,Organic nitrogen compounds,Organic nitrogen compounds,http://classyfire.wishartlab.com/entities/YLKFDHTUAUWZPQ-UHFFFAOYSA-N.json
IARC_N_Nitrosodi_n_propylamine,IARC_N_Nitrosodi_n_propylamine,IARC_N_Nitrosodi_n_propylamine,IARC_N_Nitrosodi_n_propylamine,HAS_CHEMONT_DIRECT_PARENT,Organic N-nitroso compounds,Organic N-nitroso compounds,Organic N-nitroso compounds,Organic N-nitroso compounds,http://classyfire.wishartlab.com/entities/YLKFDHTUAUWZPQ-UHFFFAOYSA-N.json
IARC_N_Nitrosodiethanolamine,IARC_N_Nitrosodiethanolamine,IARC_N_Nitrosodiethanolamine,IARC_N_Nitrosodiethanolamine,HAS_IARC_CLASS,Group 2B,Group 2B,Group 2B,Group 2B,https://monographs.iarc.who.int/list-of-classifications
IARC_N_Nitrosodiethanolamine,IARC_N_Nitrosodiethanolamine,IARC_N_Nitrosodiethanolamine,IARC_N_Nitrosodiethanolamine,HAS_AGENT_CLASS,Exposure,Exposure,Exposure,Exposure,carcinogen_class_source:iarc_entity_type
IARC_N_Nitrosodiethanolamine,IARC_N_Nitrosodiethanolamine,IARC_N_Nitrosodiethanolamine,IARC_N_Nitrosodiethanolamine,HAS_ENTITY_TYPE,Exposure,Exposure,Exposure,Exposure,IARC_entity_type_rules
IARC_N_Nitrosodiethylamine,IARC_N_Nitrosodiethylamine,IARC_N_Nitrosodiethylamine,IARC_N_Nitrosodiethylamine,HAS_IARC_CLASS,Group 2A,Group 2A,Group 2A,Group 2A,https://monographs.iarc.who.int/list-of-classifications
IARC_N_Nitrosodiethylamine,IARC_N_Nitrosodiethylamine,IARC_N_Nitrosodiethylamine,IARC_N_Nitrosodiethylamine,HAS_AGENT_CLASS,Exposure,Exposure,Exposure,Exposure,carcinogen_class_source:iarc_entity_type
IARC_N_Nitrosodiethylamine,IARC_N_Nitrosodiethylamine,IARC_N_Nitrosodiethylamine,IARC_N_Nitrosodiethylamine,HAS_ENTITY_TYPE,Exposure,Exposure,Exposure,Exposure,IARC_entity_type_rules
IARC_N_Nitrosodimethylamine,IARC_N_Nitrosodimethylamine,IARC_N_Nitrosodimethylamine,IARC_N_Nitrosodimethylamine,HAS_IARC_CLASS,Group 2A,Group 2A,Group 2A,Group 2A,https://monographs.iarc.who.int/list-of-classifications
IARC_N_Nitrosodimethylamine,IARC_N_Nitrosodimethylamine,IARC_N_Nitrosodimethylamine,IARC_N_Nitrosodimethylamine,HAS_AGENT_CLASS,Nitrosamine,Nitrosamine,Nitrosamine,Nitrosamine,carcinogen_class_source:rules
IARC_N_Nitrosodimethylamine,IARC_N_Nitrosodimethylamine,IARC_N_Nitrosodimethylamine,IARC_N_Nitrosodimethylamine,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_N_Nitrosodimethylamine,IARC_N_Nitrosodimethylamine,IARC_N_Nitrosodimethylamine,IARC_N_Nitrosodimethylamine,SAME_AS,PubChem:6124,PubChem:6124,PubChem:6124,PubChem:6124,PubChem PUG-REST
IARC_N_Nitrosodimethylamine,IARC_N_Nitrosodimethylamine,IARC_N_Nitrosodimethylamine,IARC_N_Nitrosodimethylamine,HAS_CHEMONT_CLASS,Organonitrogen compounds,Organonitrogen compounds,Organonitrogen compounds,Organonitrogen compounds,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0000278
IARC_N_Nitrosodimethylamine,IARC_N_Nitrosodimethylamine,IARC_N_Nitrosodimethylamine,IARC_N_Nitrosodimethylamine,HAS_CHEMONT_SUPERCLASS,Organic nitrogen compounds,Organic nitrogen compounds,Organic nitrogen compounds,Organic nitrogen compounds,http://classyfire.wishartlab.com/entities/UMFJAHHVKNCGLG-UHFFFAOYSA-N.json
IARC_N_Nitrosodimethylamine,IARC_N_Nitrosodimethylamine,IARC_N_Nitrosodimethylamine,IARC_N_Nitrosodimethylamine,HAS_CHEMONT_DIRECT_PARENT,Organic N-nitroso compounds,Organic N-nitroso compounds,Organic N-nitroso compounds,Organic N-nitroso compounds,http://classyfire.wishartlab.com/entities/UMFJAHHVKNCGLG-UHFFFAOYSA-N.json
IARC_N_Nitrosodiphenylamine,IARC_N_Nitrosodiphenylamine,IARC_N_Nitrosodiphenylamine,IARC_N_Nitrosodiphenylamine,HAS_IARC_CLASS,Group 3,Group 3,Group 3,Group 3,https://monographs.iarc.who.int/list-of-classifications
IARC_N_Nitrosodiphenylamine,IARC_N_Nitrosodiphenylamine,IARC_N_Nitrosodiphenylamine,IARC_N_Nitrosodiphenylamine,HAS_AGENT_CLASS,Nitrosamine,Nitrosamine,Nitrosamine,Nitrosamine,carcinogen_class_source:rules
IARC_N_Nitrosodiphenylamine,IARC_N_Nitrosodiphenylamine,IARC_N_Nitrosodiphenylamine,IARC_N_Nitrosodiphenylamine,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_N_Nitrosodiphenylamine,IARC_N_Nitrosodiphenylamine,IARC_N_Nitrosodiphenylamine,IARC_N_Nitrosodiphenylamine,SAME_AS,PubChem:6838,PubChem:6838,PubChem:6838,PubChem:6838,PubChem PUG-REST
IARC_N_Nitrosodiphenylamine,IARC_N_Nitrosodiphenylamine,IARC_N_Nitrosodiphenylamine,IARC_N_Nitrosodiphenylamine,HAS_CHEMONT_CLASS,Benzene and substituted derivatives,Benzene and substituted derivatives,Benzene and substituted derivatives,Benzene and substituted derivatives,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0002279
IARC_N_Nitrosodiphenylamine,IARC_N_Nitrosodiphenylamine,IARC_N_Nitrosodiphenylamine,IARC_N_Nitrosodiphenylamine,HAS_CHEMONT_SUPERCLASS,Benzenoids,Benzenoids,Benzenoids,Benzenoids,http://classyfire.wishartlab.com/entities/UBUCNCOMADRQHX-UHFFFAOYSA-N.json
IARC_N_Nitrosodiphenylamine,IARC_N_Nitrosodiphenylamine,IARC_N_Nitrosodiphenylamine,IARC_N_Nitrosodiphenylamine,HAS_CHEMONT_DIRECT_PARENT,Phenylhydrazines,Phenylhydrazines,Phenylhydrazines,Phenylhydrazines,http://classyfire.wishartlab.com/entities/UBUCNCOMADRQHX-UHFFFAOYSA-N.json
IARC_N_Nitrosofolic_acid,IARC_N_Nitrosofolic_acid,IARC_N_Nitrosofolic_acid,IARC_N_Nitrosofolic_acid,HAS_IARC_CLASS,Group 3,Group 3,Group 3,Group 3,https://monographs.iarc.who.int/list-of-classifications
IARC_N_Nitrosofolic_acid,IARC_N_Nitrosofolic_acid,IARC_N_Nitrosofolic_acid,IARC_N_Nitrosofolic_acid,HAS_AGENT_CLASS,Nitrosamine,Nitrosamine,Nitrosamine,Nitrosamine,carcinogen_class_source:rules
IARC_N_Nitrosofolic_acid,IARC_N_Nitrosofolic_acid,IARC_N_Nitrosofolic_acid,IARC_N_Nitrosofolic_acid,HAS_ENTITY_TYPE,Chemical,Chemical,Chemical,Chemical,IARC_entity_type_rules
IARC_N_Nitrosofolic_acid,IARC_N_Nitrosofolic_acid,IARC_N_Nitrosofolic_acid,IARC_N_Nitrosofolic_acid,SAME_AS,PubChem:135565414,PubChem:135565414,PubChem:135565414,PubChem:135565414,PubChem PUG-REST
IARC_N_Nitrosofolic_acid,IARC_N_Nitrosofolic_acid,IARC_N_Nitrosofolic_acid,IARC_N_Nitrosofolic_acid,HAS_CHEMONT_CLASS,Carboxylic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids and derivatives,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0000265
IARC_N_Nitrosofolic_acid,IARC_N_Nitrosofolic_acid,IARC_N_Nitrosofolic_acid,IARC_N_Nitrosofolic_acid,HAS_CHEMONT_SUPERCLASS,Organic acids and derivatives,Organic acids and derivatives,Organic acids and derivatives,Organic acids and derivatives,http://classyfire.wishartlab.com/entities/QPQDSWYBXPBZPJ-LBPRGKRZSA-N.json
IARC_N_Nitrosofolic_acid,IARC_N_Nitrosofolic_acid,IARC_N_Nitrosofolic_acid,IARC_N_Nitrosofolic_acid,HAS_CHEMONT_DIRECT_PARENT,Glutamic acid and derivatives,Glutamic acid and derivatives,Glutamic acid and derivatives,Glutamic acid and derivatives,http://classyfire.wishartlab.com/entities/QPQDSWYBXPBZPJ-LBPRGKRZSA-N.json
IARC_N_Nitrosoguvacine,IARC_N_Nitrosoguvacine,IARC_N_Nitrosoguvacine,IARC_N_Nitrosoguvacine,HAS_IARC_CLASS,Group 3,Group 3,Group 3,Group 3,https://monographs.iarc.who.int/list-of-classifications
IARC_N_Nitrosoguvacine,IARC_N_Nitrosoguvacine,IARC_N_Nitrosoguvacine,IARC_N_Nitrosoguvacine,HAS_AGENT_CLASS,Nitrosamine,Nitrosamine,Nitrosamine,Nitrosamine,carcinogen_class_source:rules
IARC_N_Nitrosoguvacine,IARC_N_Nitrosoguvacine,IARC_N_Nitrosoguvacine,IARC_N_Nitrosoguvacine,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_N_Nitrosoguvacine,IARC_N_Nitrosoguvacine,IARC_N_Nitrosoguvacine,IARC_N_Nitrosoguvacine,SAME_AS,PubChem:62102,PubChem:62102,PubChem:62102,PubChem:62102,PubChem PUG-REST
IARC_N_Nitrosoguvacine,IARC_N_Nitrosoguvacine,IARC_N_Nitrosoguvacine,IARC_N_Nitrosoguvacine,HAS_CHEMONT_SUPERCLASS,Alkaloids and derivatives,Alkaloids and derivatives,Alkaloids and derivatives,Alkaloids and derivatives,http://classyfire.wishartlab.com/entities/XAZBVEFQMFZFEZ-UHFFFAOYSA-N.json
IARC_N_Nitrosoguvacine,IARC_N_Nitrosoguvacine,IARC_N_Nitrosoguvacine,IARC_N_Nitrosoguvacine,HAS_CHEMONT_DIRECT_PARENT,Alkaloids and derivatives,Alkaloids and derivatives,Alkaloids and derivatives,Alkaloids and derivatives,http://classyfire.wishartlab.com/entities/XAZBVEFQMFZFEZ-UHFFFAOYSA-N.json
IARC_N_Nitrosoguvacoline,IARC_N_Nitrosoguvacoline,IARC_N_Nitrosoguvacoline,IARC_N_Nitrosoguvacoline,HAS_IARC_CLASS,Group 3,Group 3,Group 3,Group 3,https://monographs.iarc.who.int/list-of-classifications
IARC_N_Nitrosoguvacoline,IARC_N_Nitrosoguvacoline,IARC_N_Nitrosoguvacoline,IARC_N_Nitrosoguvacoline,HAS_AGENT_CLASS,Nitrosamine,Nitrosamine,Nitrosamine,Nitrosamine,carcinogen_class_source:rules
IARC_N_Nitrosoguvacoline,IARC_N_Nitrosoguvacoline,IARC_N_Nitrosoguvacoline,IARC_N_Nitrosoguvacoline,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_N_Nitrosoguvacoline,IARC_N_Nitrosoguvacoline,IARC_N_Nitrosoguvacoline,IARC_N_Nitrosoguvacoline,SAME_AS,PubChem:62103,PubChem:62103,PubChem:62103,PubChem:62103,PubChem PUG-REST
IARC_N_Nitrosoguvacoline,IARC_N_Nitrosoguvacoline,IARC_N_Nitrosoguvacoline,IARC_N_Nitrosoguvacoline,HAS_CHEMONT_SUPERCLASS,Alkaloids and derivatives,Alkaloids and derivatives,Alkaloids and derivatives,Alkaloids and derivatives,http://classyfire.wishartlab.com/entities/NXEUEKXJAAVKCT-UHFFFAOYSA-N.json
IARC_N_Nitrosoguvacoline,IARC_N_Nitrosoguvacoline,IARC_N_Nitrosoguvacoline,IARC_N_Nitrosoguvacoline,HAS_CHEMONT_DIRECT_PARENT,Alkaloids and derivatives,Alkaloids and derivatives,Alkaloids and derivatives,Alkaloids and derivatives,http://classyfire.wishartlab.com/entities/NXEUEKXJAAVKCT-UHFFFAOYSA-N.json
IARC_N_Nitrosohydroxyproline,IARC_N_Nitrosohydroxyproline,IARC_N_Nitrosohydroxyproline,IARC_N_Nitrosohydroxyproline,HAS_IARC_CLASS,Group 3,Group 3,Group 3,Group 3,https://monographs.iarc.who.int/list-of-classifications
IARC_N_Nitrosohydroxyproline,IARC_N_Nitrosohydroxyproline,IARC_N_Nitrosohydroxyproline,IARC_N_Nitrosohydroxyproline,HAS_AGENT_CLASS,Nitrosamine,Nitrosamine,Nitrosamine,Nitrosamine,carcinogen_class_source:rules
IARC_N_Nitrosohydroxyproline,IARC_N_Nitrosohydroxyproline,IARC_N_Nitrosohydroxyproline,IARC_N_Nitrosohydroxyproline,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_N_Nitrosohydroxyproline,IARC_N_Nitrosohydroxyproline,IARC_N_Nitrosohydroxyproline,IARC_N_Nitrosohydroxyproline,SAME_AS,PubChem:61873,PubChem:61873,PubChem:61873,PubChem:61873,PubChem PUG-REST
IARC_N_Nitrosohydroxyproline,IARC_N_Nitrosohydroxyproline,IARC_N_Nitrosohydroxyproline,IARC_N_Nitrosohydroxyproline,HAS_CHEMONT_CLASS,Carboxylic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids and derivatives,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0000265
IARC_N_Nitrosohydroxyproline,IARC_N_Nitrosohydroxyproline,IARC_N_Nitrosohydroxyproline,IARC_N_Nitrosohydroxyproline,HAS_CHEMONT_SUPERCLASS,Organic acids and derivatives,Organic acids and derivatives,Organic acids and derivatives,Organic acids and derivatives,http://classyfire.wishartlab.com/entities/ABVBOWJCKJGCJM-DMTCNVIQSA-N.json
IARC_N_Nitrosohydroxyproline,IARC_N_Nitrosohydroxyproline,IARC_N_Nitrosohydroxyproline,IARC_N_Nitrosohydroxyproline,HAS_CHEMONT_DIRECT_PARENT,Proline and derivatives,Proline and derivatives,Proline and derivatives,Proline and derivatives,http://classyfire.wishartlab.com/entities/ABVBOWJCKJGCJM-DMTCNVIQSA-N.json
IARC_N_Nitrosomethylethylamine,IARC_N_Nitrosomethylethylamine,IARC_N_Nitrosomethylethylamine,IARC_N_Nitrosomethylethylamine,HAS_IARC_CLASS,Group 2B,Group 2B,Group 2B,Group 2B,https://monographs.iarc.who.int/list-of-classifications
IARC_N_Nitrosomethylethylamine,IARC_N_Nitrosomethylethylamine,IARC_N_Nitrosomethylethylamine,IARC_N_Nitrosomethylethylamine,HAS_AGENT_CLASS,Nitrosamine,Nitrosamine,Nitrosamine,Nitrosamine,carcinogen_class_source:rules
IARC_N_Nitrosomethylethylamine,IARC_N_Nitrosomethylethylamine,IARC_N_Nitrosomethylethylamine,IARC_N_Nitrosomethylethylamine,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_N_Nitrosomethylethylamine,IARC_N_Nitrosomethylethylamine,IARC_N_Nitrosomethylethylamine,IARC_N_Nitrosomethylethylamine,SAME_AS,PubChem:25418,PubChem:25418,PubChem:25418,PubChem:25418,PubChem PUG-REST
IARC_N_Nitrosomethylethylamine,IARC_N_Nitrosomethylethylamine,IARC_N_Nitrosomethylethylamine,IARC_N_Nitrosomethylethylamine,HAS_CHEMONT_CLASS,Organonitrogen compounds,Organonitrogen compounds,Organonitrogen compounds,Organonitrogen compounds,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0000278
IARC_N_Nitrosomethylethylamine,IARC_N_Nitrosomethylethylamine,IARC_N_Nitrosomethylethylamine,IARC_N_Nitrosomethylethylamine,HAS_CHEMONT_SUPERCLASS,Organic nitrogen compounds,Organic nitrogen compounds,Organic nitrogen compounds,Organic nitrogen compounds,http://classyfire.wishartlab.com/entities/RTDCJKARQCRONF-UHFFFAOYSA-N.json
IARC_N_Nitrosomethylethylamine,IARC_N_Nitrosomethylethylamine,IARC_N_Nitrosomethylethylamine,IARC_N_Nitrosomethylethylamine,HAS_CHEMONT_DIRECT_PARENT,Organic N-nitroso compounds,Organic N-nitroso compounds,Organic N-nitroso compounds,Organic N-nitroso compounds,http://classyfire.wishartlab.com/entities/RTDCJKARQCRONF-UHFFFAOYSA-N.json
IARC_N_Nitrosomethylvinylamine,IARC_N_Nitrosomethylvinylamine,IARC_N_Nitrosomethylvinylamine,IARC_N_Nitrosomethylvinylamine,HAS_IARC_CLASS,Group 2B,Group 2B,Group 2B,Group 2B,https://monographs.iarc.who.int/list-of-classifications
IARC_N_Nitrosomethylvinylamine,IARC_N_Nitrosomethylvinylamine,IARC_N_Nitrosomethylvinylamine,IARC_N_Nitrosomethylvinylamine,HAS_AGENT_CLASS,Nitrosamine,Nitrosamine,Nitrosamine,Nitrosamine,carcinogen_class_source:rules
IARC_N_Nitrosomethylvinylamine,IARC_N_Nitrosomethylvinylamine,IARC_N_Nitrosomethylvinylamine,IARC_N_Nitrosomethylvinylamine,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_N_Nitrosomethylvinylamine,IARC_N_Nitrosomethylvinylamine,IARC_N_Nitrosomethylvinylamine,IARC_N_Nitrosomethylvinylamine,SAME_AS,PubChem:20678,PubChem:20678,PubChem:20678,PubChem:20678,PubChem PUG-REST
IARC_N_Nitrosomethylvinylamine,IARC_N_Nitrosomethylvinylamine,IARC_N_Nitrosomethylvinylamine,IARC_N_Nitrosomethylvinylamine,HAS_CHEMONT_CLASS,Organonitrogen compounds,Organonitrogen compounds,Organonitrogen compounds,Organonitrogen compounds,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0000278
IARC_N_Nitrosomethylvinylamine,IARC_N_Nitrosomethylvinylamine,IARC_N_Nitrosomethylvinylamine,IARC_N_Nitrosomethylvinylamine,HAS_CHEMONT_SUPERCLASS,Organic nitrogen compounds,Organic nitrogen compounds,Organic nitrogen compounds,Organic nitrogen compounds,http://classyfire.wishartlab.com/entities/AWZVYNHQGTZJIH-UHFFFAOYSA-N.json
IARC_N_Nitrosomethylvinylamine,IARC_N_Nitrosomethylvinylamine,IARC_N_Nitrosomethylvinylamine,IARC_N_Nitrosomethylvinylamine,HAS_CHEMONT_DIRECT_PARENT,Organic N-nitroso compounds,Organic N-nitroso compounds,Organic N-nitroso compounds,Organic N-nitroso compounds,http://classyfire.wishartlab.com/entities/AWZVYNHQGTZJIH-UHFFFAOYSA-N.json
IARC_N_Nitrosomorpholine,IARC_N_Nitrosomorpholine,IARC_N_Nitrosomorpholine,IARC_N_Nitrosomorpholine,HAS_IARC_CLASS,Group 2B,Group 2B,Group 2B,Group 2B,https://monographs.iarc.who.int/list-of-classifications
IARC_N_Nitrosomorpholine,IARC_N_Nitrosomorpholine,IARC_N_Nitrosomorpholine,IARC_N_Nitrosomorpholine,HAS_AGENT_CLASS,Nitrosamine,Nitrosamine,Nitrosamine,Nitrosamine,carcinogen_class_source:rules
IARC_N_Nitrosomorpholine,IARC_N_Nitrosomorpholine,IARC_N_Nitrosomorpholine,IARC_N_Nitrosomorpholine,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_N_Nitrosomorpholine,IARC_N_Nitrosomorpholine,IARC_N_Nitrosomorpholine,IARC_N_Nitrosomorpholine,SAME_AS,PubChem:6046,PubChem:6046,PubChem:6046,PubChem:6046,PubChem PUG-REST
IARC_N_Nitrosomorpholine,IARC_N_Nitrosomorpholine,IARC_N_Nitrosomorpholine,IARC_N_Nitrosomorpholine,HAS_CHEMONT_CLASS,Oxazinanes,Oxazinanes,Oxazinanes,Oxazinanes,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0000107
IARC_N_Nitrosomorpholine,IARC_N_Nitrosomorpholine,IARC_N_Nitrosomorpholine,IARC_N_Nitrosomorpholine,HAS_CHEMONT_SUPERCLASS,Organoheterocyclic compounds,Organoheterocyclic compounds,Organoheterocyclic compounds,Organoheterocyclic compounds,http://classyfire.wishartlab.com/entities/ZKXDGKXYMTYWTB-UHFFFAOYSA-N.json
IARC_N_Nitrosomorpholine,IARC_N_Nitrosomorpholine,IARC_N_Nitrosomorpholine,IARC_N_Nitrosomorpholine,HAS_CHEMONT_DIRECT_PARENT,Morpholines,Morpholines,Morpholines,Morpholines,http://classyfire.wishartlab.com/entities/ZKXDGKXYMTYWTB-UHFFFAOYSA-N.json
IARC_N_Nitrosopiperidine,IARC_N_Nitrosopiperidine,IARC_N_Nitrosopiperidine,IARC_N_Nitrosopiperidine,HAS_IARC_CLASS,Group 2B,Group 2B,Group 2B,Group 2B,https://monographs.iarc.who.int/list-of-classifications
IARC_N_Nitrosopiperidine,IARC_N_Nitrosopiperidine,IARC_N_Nitrosopiperidine,IARC_N_Nitrosopiperidine,HAS_AGENT_CLASS,Nitrosamine,Nitrosamine,Nitrosamine,Nitrosamine,carcinogen_class_source:rules
IARC_N_Nitrosopiperidine,IARC_N_Nitrosopiperidine,IARC_N_Nitrosopiperidine,IARC_N_Nitrosopiperidine,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_N_Nitrosopiperidine,IARC_N_Nitrosopiperidine,IARC_N_Nitrosopiperidine,IARC_N_Nitrosopiperidine,SAME_AS,PubChem:7526,PubChem:7526,PubChem:7526,PubChem:7526,PubChem PUG-REST
IARC_N_Nitrosopiperidine,IARC_N_Nitrosopiperidine,IARC_N_Nitrosopiperidine,IARC_N_Nitrosopiperidine,HAS_CHEMONT_CLASS,Piperidines,Piperidines,Piperidines,Piperidines,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0000195
IARC_N_Nitrosopiperidine,IARC_N_Nitrosopiperidine,IARC_N_Nitrosopiperidine,IARC_N_Nitrosopiperidine,HAS_CHEMONT_SUPERCLASS,Organoheterocyclic compounds,Organoheterocyclic compounds,Organoheterocyclic compounds,Organoheterocyclic compounds,http://classyfire.wishartlab.com/entities/UWSDONTXWQOZFN-UHFFFAOYSA-N.json
IARC_N_Nitrosopiperidine,IARC_N_Nitrosopiperidine,IARC_N_Nitrosopiperidine,IARC_N_Nitrosopiperidine,HAS_CHEMONT_DIRECT_PARENT,Nitrosopiperidines,Nitrosopiperidines,Nitrosopiperidines,Nitrosopiperidines,http://classyfire.wishartlab.com/entities/UWSDONTXWQOZFN-UHFFFAOYSA-N.json
IARC_N_Nitrosoproline,IARC_N_Nitrosoproline,IARC_N_Nitrosoproline,IARC_N_Nitrosoproline,HAS_IARC_CLASS,Group 3,Group 3,Group 3,Group 3,https://monographs.iarc.who.int/list-of-classifications
IARC_N_Nitrosoproline,IARC_N_Nitrosoproline,IARC_N_Nitrosoproline,IARC_N_Nitrosoproline,HAS_AGENT_CLASS,Nitrosamine,Nitrosamine,Nitrosamine,Nitrosamine,carcinogen_class_source:rules
IARC_N_Nitrosoproline,IARC_N_Nitrosoproline,IARC_N_Nitrosoproline,IARC_N_Nitrosoproline,HAS_ENTITY_TYPE,Unknown,Unknown,Unknown,Unknown,IARC_entity_type_rules
IARC_N_Nitrosoproline,IARC_N_Nitrosoproline,IARC_N_Nitrosoproline,IARC_N_Nitrosoproline,SAME_AS,PubChem:10419304,PubChem:10419304,PubChem:10419304,PubChem:10419304,PubChem PUG-REST
IARC_N_Nitrosoproline,IARC_N_Nitrosoproline,IARC_N_Nitrosoproline,IARC_N_Nitrosoproline,HAS_CHEMONT_CLASS,Carboxylic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids and derivatives,http://classyfire.wishartlab.com/tax_nodes/CHEMONTID:0000265
IARC_N_Nitrosoproline,IARC_N_Nitrosoproline,IARC_N_Nitrosoproline,IARC_N_Nitrosoproline,HAS_CHEMONT_SUPERCLASS,Organic acids and derivatives,Organic acids and derivatives,Organic acids and derivatives,Organic acids and derivatives,http://classyfire.wishartlab.com/entities/WLKPHJWEIIAIFW-BYPYZUCNSA-N.json
